,Date,Heure,Mois,Jours,Prix
7152,2025-04-25,0,April,Friday,74.24
7153,2025-04-25,1,April,Friday,65.01
7154,2025-04-25,2,April,Friday,69.39
7155,2025-04-25,3,April,Friday,61.31
7156,2025-04-25,4,April,Friday,65.2
7157,2025-04-25,5,April,Friday,72.99
7158,2025-04-25,6,April,Friday,92.52
7159,2025-04-25,7,April,Friday,113.39
7160,2025-04-25,8,April,Friday,99.0
7161,2025-04-25,9,April,Friday,80.5
7162,2025-04-25,10,April,Friday,60.56
7163,2025-04-25,11,April,Friday,45.58
7164,2025-04-25,12,April,Friday,40.25
7165,2025-04-25,13,April,Friday,15.11
7166,2025-04-25,14,April,Friday,12.23
7167,2025-04-25,15,April,Friday,0.0
7168,2025-04-25,16,April,Friday,0.0
7169,2025-04-25,17,April,Friday,52.13
7170,2025-04-25,18,April,Friday,73.56
7171,2025-04-25,19,April,Friday,100.57
7172,2025-04-25,20,April,Friday,120.33
7173,2025-04-25,21,April,Friday,109.63
7174,2025-04-25,22,April,Friday,100.37
7175,2025-04-25,23,April,Friday,92.09
7176,2025-04-26,0,April,Saturday,50.41
7177,2025-04-26,1,April,Saturday,40.52
7178,2025-04-26,2,April,Saturday,25.76
7179,2025-04-26,3,April,Saturday,32.17
7180,2025-04-26,4,April,Saturday,32.88
7181,2025-04-26,5,April,Saturday,41.26
7182,2025-04-26,6,April,Saturday,41.14
7183,2025-04-26,7,April,Saturday,40.28
7184,2025-04-26,8,April,Saturday,47.52
7185,2025-04-26,9,April,Saturday,34.45
7186,2025-04-26,10,April,Saturday,2.55
7187,2025-04-26,11,April,Saturday,-0.01
7188,2025-04-26,12,April,Saturday,-0.01
7189,2025-04-26,13,April,Saturday,-0.02
7190,2025-04-26,14,April,Saturday,-3.0
7191,2025-04-26,15,April,Saturday,-2.08
7192,2025-04-26,16,April,Saturday,-0.02
7193,2025-04-26,17,April,Saturday,30.99
7194,2025-04-26,18,April,Saturday,57.37
7195,2025-04-26,19,April,Saturday,89.02
7196,2025-04-26,20,April,Saturday,88.27
7197,2025-04-26,21,April,Saturday,71.68
7198,2025-04-26,22,April,Saturday,85.26
7199,2025-04-26,23,April,Saturday,74.05
7200,2025-04-27,0,April,Sunday,61.66
7201,2025-04-27,1,April,Sunday,47.45
7202,2025-04-27,2,April,Sunday,49.97
7203,2025-04-27,3,April,Sunday,48.22
7204,2025-04-27,4,April,Sunday,48.4
7205,2025-04-27,5,April,Sunday,50.99
7206,2025-04-27,6,April,Sunday,52.22
7207,2025-04-27,7,April,Sunday,55.0
7208,2025-04-27,8,April,Sunday,35.91
7209,2025-04-27,9,April,Sunday,0.04
7210,2025-04-27,10,April,Sunday,-3.0
7211,2025-04-27,11,April,Sunday,-5.0
7212,2025-04-27,12,April,Sunday,-5.0
7213,2025-04-27,13,April,Sunday,-18.62
7214,2025-04-27,14,April,Sunday,-57.54
7215,2025-04-27,15,April,Sunday,-49.8
7216,2025-04-27,16,April,Sunday,-5.17
7217,2025-04-27,17,April,Sunday,18.35
7218,2025-04-27,18,April,Sunday,51.08
7219,2025-04-27,19,April,Sunday,84.95
7220,2025-04-27,20,April,Sunday,83.05
7221,2025-04-27,21,April,Sunday,100.7
7222,2025-04-27,22,April,Sunday,99.0
7223,2025-04-27,23,April,Sunday,88.13
7224,2025-04-28,0,April,Monday,55.7
7225,2025-04-28,1,April,Monday,40.11
7226,2025-04-28,2,April,Monday,60.35
7227,2025-04-28,3,April,Monday,48.39
7228,2025-04-28,4,April,Monday,53.79
7229,2025-04-28,5,April,Monday,60.38
7230,2025-04-28,6,April,Monday,91.3
7231,2025-04-28,7,April,Monday,131.09
7232,2025-04-28,8,April,Monday,96.77
7233,2025-04-28,9,April,Monday,67.37
7234,2025-04-28,10,April,Monday,10.03
7235,2025-04-28,11,April,Monday,-0.01
7236,2025-04-28,12,April,Monday,-1.01
7237,2025-04-28,13,April,Monday,-5.9
7238,2025-04-28,14,April,Monday,-6.18
7239,2025-04-28,15,April,Monday,-1.54
7240,2025-04-28,16,April,Monday,0.0
7241,2025-04-28,17,April,Monday,17.57
7242,2025-04-28,18,April,Monday,36.85
7243,2025-04-28,19,April,Monday,66.28
7244,2025-04-28,20,April,Monday,74.43
7245,2025-04-28,21,April,Monday,80.8
7246,2025-04-28,22,April,Monday,61.15
7247,2025-04-28,23,April,Monday,86.45
7248,2025-04-29,0,April,Tuesday,35.15
7249,2025-04-29,1,April,Tuesday,38.22
7250,2025-04-29,2,April,Tuesday,25.41
7251,2025-04-29,3,April,Tuesday,10.29
7252,2025-04-29,4,April,Tuesday,6.78
7253,2025-04-29,5,April,Tuesday,9.16
7254,2025-04-29,6,April,Tuesday,38.21
7255,2025-04-29,7,April,Tuesday,52.13
7256,2025-04-29,8,April,Tuesday,38.56
7257,2025-04-29,9,April,Tuesday,38.87
7258,2025-04-29,10,April,Tuesday,9.44
7259,2025-04-29,11,April,Tuesday,0.0
7260,2025-04-29,12,April,Tuesday,-0.76
7261,2025-04-29,13,April,Tuesday,-1.9
7262,2025-04-29,14,April,Tuesday,-1.66
7263,2025-04-29,15,April,Tuesday,-0.01
7264,2025-04-29,16,April,Tuesday,0.31
7265,2025-04-29,17,April,Tuesday,20.32
7266,2025-04-29,18,April,Tuesday,49.96
7267,2025-04-29,19,April,Tuesday,48.93
7268,2025-04-29,20,April,Tuesday,48.3
7269,2025-04-29,21,April,Tuesday,40.55
7270,2025-04-29,22,April,Tuesday,39.06
7271,2025-04-29,23,April,Tuesday,52.53
7272,2025-04-30,0,April,Wednesday,95.0
7273,2025-04-30,1,April,Wednesday,86.67
7274,2025-04-30,2,April,Wednesday,20.14
7275,2025-04-30,3,April,Wednesday,16.45
7276,2025-04-30,4,April,Wednesday,15.41
7277,2025-04-30,5,April,Wednesday,35.0
7278,2025-04-30,6,April,Wednesday,87.99
7279,2025-04-30,7,April,Wednesday,117.01
7280,2025-04-30,8,April,Wednesday,98.03
7281,2025-04-30,9,April,Wednesday,59.92
7282,2025-04-30,10,April,Wednesday,7.08
7283,2025-04-30,11,April,Wednesday,0.0
7284,2025-04-30,12,April,Wednesday,-1.0
7285,2025-04-30,13,April,Wednesday,-6.21
7286,2025-04-30,14,April,Wednesday,-3.0
7287,2025-04-30,15,April,Wednesday,-0.02
7288,2025-04-30,16,April,Wednesday,0.0
7289,2025-04-30,17,April,Wednesday,24.19
7290,2025-04-30,18,April,Wednesday,60.09
7291,2025-04-30,19,April,Wednesday,92.0
7292,2025-04-30,20,April,Wednesday,80.85
7293,2025-04-30,21,April,Wednesday,108.14
7294,2025-04-30,22,April,Wednesday,95.1
7295,2025-04-30,23,April,Wednesday,69.38
7296,2025-05-01,0,May,Thursday,29.2
7297,2025-05-01,1,May,Thursday,22.66
7298,2025-05-01,2,May,Thursday,22.59
7299,2025-05-01,3,May,Thursday,23.22
7300,2025-05-01,4,May,Thursday,22.59
7301,2025-05-01,5,May,Thursday,27.2
7302,2025-05-01,6,May,Thursday,28.16
7303,2025-05-01,7,May,Thursday,23.02
7304,2025-05-01,8,May,Thursday,18.39
7305,2025-05-01,9,May,Thursday,0.0
7306,2025-05-01,10,May,Thursday,-3.0
7307,2025-05-01,11,May,Thursday,-40.1
7308,2025-05-01,12,May,Thursday,-47.68
7309,2025-05-01,13,May,Thursday,-109.55
7310,2025-05-01,14,May,Thursday,-118.01
7311,2025-05-01,15,May,Thursday,-49.99
7312,2025-05-01,16,May,Thursday,-5.17
7313,2025-05-01,17,May,Thursday,7.94
7314,2025-05-01,18,May,Thursday,16.41
7315,2025-05-01,19,May,Thursday,35.77
7316,2025-05-01,20,May,Thursday,36.93
7317,2025-05-01,21,May,Thursday,55.0
7318,2025-05-01,22,May,Thursday,79.12
7319,2025-05-01,23,May,Thursday,66.9
7320,2025-05-02,0,May,Friday,77.8
7321,2025-05-02,1,May,Friday,30.77
7322,2025-05-02,2,May,Friday,18.79
7323,2025-05-02,3,May,Friday,11.74
7324,2025-05-02,4,May,Friday,3.35
7325,2025-05-02,5,May,Friday,4.33
7326,2025-05-02,6,May,Friday,8.25
7327,2025-05-02,7,May,Friday,7.96
7328,2025-05-02,8,May,Friday,14.0
7329,2025-05-02,9,May,Friday,12.74
7330,2025-05-02,10,May,Friday,0.85
7331,2025-05-02,11,May,Friday,-0.01
7332,2025-05-02,12,May,Friday,-0.8
7333,2025-05-02,13,May,Friday,-3.0
7334,2025-05-02,14,May,Friday,-4.0
7335,2025-05-02,15,May,Friday,-0.08
7336,2025-05-02,16,May,Friday,0.3
7337,2025-05-02,17,May,Friday,24.64
7338,2025-05-02,18,May,Friday,27.52
7339,2025-05-02,19,May,Friday,39.78
7340,2025-05-02,20,May,Friday,35.01
7341,2025-05-02,21,May,Friday,67.05
7342,2025-05-02,22,May,Friday,52.05
7343,2025-05-02,23,May,Friday,41.05
7344,2025-05-03,0,May,Saturday,36.13
7345,2025-05-03,1,May,Saturday,26.0
7346,2025-05-03,2,May,Saturday,16.16
7347,2025-05-03,3,May,Saturday,13.89
7348,2025-05-03,4,May,Saturday,13.37
7349,2025-05-03,5,May,Saturday,15.17
7350,2025-05-03,6,May,Saturday,16.91
7351,2025-05-03,7,May,Saturday,14.13
7352,2025-05-03,8,May,Saturday,12.67
7353,2025-05-03,9,May,Saturday,13.53
7354,2025-05-03,10,May,Saturday,0.01
7355,2025-05-03,11,May,Saturday,-0.01
7356,2025-05-03,12,May,Saturday,-1.16
7357,2025-05-03,13,May,Saturday,-3.04
7358,2025-05-03,14,May,Saturday,-2.69
7359,2025-05-03,15,May,Saturday,-0.03
7360,2025-05-03,16,May,Saturday,0.0
7361,2025-05-03,17,May,Saturday,14.26
7362,2025-05-03,18,May,Saturday,14.4
7363,2025-05-03,19,May,Saturday,30.97
7364,2025-05-03,20,May,Saturday,35.24
7365,2025-05-03,21,May,Saturday,63.8
7366,2025-05-03,22,May,Saturday,63.7
7367,2025-05-03,23,May,Saturday,47.97
7368,2025-05-04,0,May,Sunday,36.13
7369,2025-05-04,1,May,Sunday,32.35
7370,2025-05-04,2,May,Sunday,24.01
7371,2025-05-04,3,May,Sunday,19.31
7372,2025-05-04,4,May,Sunday,16.54
7373,2025-05-04,5,May,Sunday,15.58
7374,2025-05-04,6,May,Sunday,13.62
7375,2025-05-04,7,May,Sunday,7.83
7376,2025-05-04,8,May,Sunday,2.93
7377,2025-05-04,9,May,Sunday,0.0
7378,2025-05-04,10,May,Sunday,-0.01
7379,2025-05-04,11,May,Sunday,-0.01
7380,2025-05-04,12,May,Sunday,-0.02
7381,2025-05-04,13,May,Sunday,-2.0
7382,2025-05-04,14,May,Sunday,-5.01
7383,2025-05-04,15,May,Sunday,-1.59
7384,2025-05-04,16,May,Sunday,-0.01
7385,2025-05-04,17,May,Sunday,3.16
7386,2025-05-04,18,May,Sunday,9.9
7387,2025-05-04,19,May,Sunday,16.0
7388,2025-05-04,20,May,Sunday,19.74
7389,2025-05-04,21,May,Sunday,31.15
7390,2025-05-04,22,May,Sunday,35.0
7391,2025-05-04,23,May,Sunday,23.51
7392,2025-05-05,0,May,Monday,28.1
7393,2025-05-05,1,May,Monday,20.37
7394,2025-05-05,2,May,Monday,15.78
7395,2025-05-05,3,May,Monday,12.2
7396,2025-05-05,4,May,Monday,9.49
7397,2025-05-05,5,May,Monday,14.94
7398,2025-05-05,6,May,Monday,22.89
7399,2025-05-05,7,May,Monday,35.0
7400,2025-05-05,8,May,Monday,35.0
7401,2025-05-05,9,May,Monday,16.3
7402,2025-05-05,10,May,Monday,3.15
7403,2025-05-05,11,May,Monday,0.0
7404,2025-05-05,12,May,Monday,18.12
7405,2025-05-05,13,May,Monday,12.73
7406,2025-05-05,14,May,Monday,10.68
7407,2025-05-05,15,May,Monday,0.06
7408,2025-05-05,16,May,Monday,0.0
7409,2025-05-05,17,May,Monday,0.0
7410,2025-05-05,18,May,Monday,-0.01
7411,2025-05-05,19,May,Monday,0.0
7412,2025-05-05,20,May,Monday,10.0
7413,2025-05-05,21,May,Monday,28.1
7414,2025-05-05,22,May,Monday,18.56
7415,2025-05-05,23,May,Monday,12.2
7416,2025-05-06,0,May,Tuesday,5.0
7417,2025-05-06,1,May,Tuesday,2.95
7418,2025-05-06,2,May,Tuesday,3.52
7419,2025-05-06,3,May,Tuesday,1.72
7420,2025-05-06,4,May,Tuesday,1.97
7421,2025-05-06,5,May,Tuesday,3.6
7422,2025-05-06,6,May,Tuesday,16.5
7423,2025-05-06,7,May,Tuesday,30.34
7424,2025-05-06,8,May,Tuesday,13.72
7425,2025-05-06,9,May,Tuesday,4.36
7426,2025-05-06,10,May,Tuesday,1.97
7427,2025-05-06,11,May,Tuesday,0.0
7428,2025-05-06,12,May,Tuesday,7.61
7429,2025-05-06,13,May,Tuesday,0.0
7430,2025-05-06,14,May,Tuesday,-0.01
7431,2025-05-06,15,May,Tuesday,-0.01
7432,2025-05-06,16,May,Tuesday,-0.01
7433,2025-05-06,17,May,Tuesday,0.99
7434,2025-05-06,18,May,Tuesday,0.09
7435,2025-05-06,19,May,Tuesday,46.0
7436,2025-05-06,20,May,Tuesday,39.99
7437,2025-05-06,21,May,Tuesday,65.12
7438,2025-05-06,22,May,Tuesday,48.23
7439,2025-05-06,23,May,Tuesday,32.55
7440,2025-05-07,0,May,Wednesday,11.3
7441,2025-05-07,1,May,Wednesday,7.5
7442,2025-05-07,2,May,Wednesday,15.47
7443,2025-05-07,3,May,Wednesday,5.1
7444,2025-05-07,4,May,Wednesday,9.1
7445,2025-05-07,5,May,Wednesday,15.91
7446,2025-05-07,6,May,Wednesday,32.4
7447,2025-05-07,7,May,Wednesday,49.1
7448,2025-05-07,8,May,Wednesday,43.23
7449,2025-05-07,9,May,Wednesday,12.48
7450,2025-05-07,10,May,Wednesday,6.82
7451,2025-05-07,11,May,Wednesday,0.0
7452,2025-05-07,12,May,Wednesday,3.78
7453,2025-05-07,13,May,Wednesday,0.0
7454,2025-05-07,14,May,Wednesday,0.0
7455,2025-05-07,15,May,Wednesday,6.94
7456,2025-05-07,16,May,Wednesday,8.26
7457,2025-05-07,17,May,Wednesday,5.68
7458,2025-05-07,18,May,Wednesday,26.13
7459,2025-05-07,19,May,Wednesday,39.53
7460,2025-05-07,20,May,Wednesday,50.4
7461,2025-05-07,21,May,Wednesday,80.0
7462,2025-05-07,22,May,Wednesday,57.1
7463,2025-05-07,23,May,Wednesday,35.4
7464,2025-05-08,0,May,Thursday,15.91
7465,2025-05-08,1,May,Thursday,15.78
7466,2025-05-08,2,May,Thursday,15.63
7467,2025-05-08,3,May,Thursday,3.55
7468,2025-05-08,4,May,Thursday,6.65
7469,2025-05-08,5,May,Thursday,15.02
7470,2025-05-08,6,May,Thursday,12.05
7471,2025-05-08,7,May,Thursday,10.91
7472,2025-05-08,8,May,Thursday,12.86
7473,2025-05-08,9,May,Thursday,7.26
7474,2025-05-08,10,May,Thursday,0.1
7475,2025-05-08,11,May,Thursday,0.0
7476,2025-05-08,12,May,Thursday,0.0
7477,2025-05-08,13,May,Thursday,-0.01
7478,2025-05-08,14,May,Thursday,-0.01
7479,2025-05-08,15,May,Thursday,-0.01
7480,2025-05-08,16,May,Thursday,-0.02
7481,2025-05-08,17,May,Thursday,-0.01
7482,2025-05-08,18,May,Thursday,0.1
7483,2025-05-08,19,May,Thursday,16.04
7484,2025-05-08,20,May,Thursday,15.4
7485,2025-05-08,21,May,Thursday,24.13
7486,2025-05-08,22,May,Thursday,40.24
7487,2025-05-08,23,May,Thursday,30.1
7488,2025-05-09,0,May,Friday,21.61
7489,2025-05-09,1,May,Friday,12.15
7490,2025-05-09,2,May,Friday,13.0
7491,2025-05-09,3,May,Friday,9.58
7492,2025-05-09,4,May,Friday,7.52
7493,2025-05-09,5,May,Friday,11.13
7494,2025-05-09,6,May,Friday,18.88
7495,2025-05-09,7,May,Friday,20.31
7496,2025-05-09,8,May,Friday,30.58
7497,2025-05-09,9,May,Friday,12.86
7498,2025-05-09,10,May,Friday,7.17
7499,2025-05-09,11,May,Friday,0.22
7500,2025-05-09,12,May,Friday,0.0
7501,2025-05-09,13,May,Friday,0.0
7502,2025-05-09,14,May,Friday,-0.01
7503,2025-05-09,15,May,Friday,-0.01
7504,2025-05-09,16,May,Friday,-0.01
7505,2025-05-09,17,May,Friday,0.0
7506,2025-05-09,18,May,Friday,7.04
7507,2025-05-09,19,May,Friday,15.63
7508,2025-05-09,20,May,Friday,41.92
7509,2025-05-09,21,May,Friday,40.27
7510,2025-05-09,22,May,Friday,57.64
7511,2025-05-09,23,May,Friday,39.76
7512,2025-05-10,0,May,Saturday,29.22
7513,2025-05-10,1,May,Saturday,15.46
7514,2025-05-10,2,May,Saturday,13.52
7515,2025-05-10,3,May,Saturday,14.94
7516,2025-05-10,4,May,Saturday,11.12
7517,2025-05-10,5,May,Saturday,13.34
7518,2025-05-10,6,May,Saturday,16.1
7519,2025-05-10,7,May,Saturday,15.81
7520,2025-05-10,8,May,Saturday,10.0
7521,2025-05-10,9,May,Saturday,3.42
7522,2025-05-10,10,May,Saturday,-0.06
7523,2025-05-10,11,May,Saturday,-23.07
7524,2025-05-10,12,May,Saturday,-39.57
7525,2025-05-10,13,May,Saturday,-94.11
7526,2025-05-10,14,May,Saturday,-111.18
7527,2025-05-10,15,May,Saturday,-49.36
7528,2025-05-10,16,May,Saturday,-5.8
7529,2025-05-10,17,May,Saturday,0.0
7530,2025-05-10,18,May,Saturday,10.39
7531,2025-05-10,19,May,Saturday,29.83
7532,2025-05-10,20,May,Saturday,21.02
7533,2025-05-10,21,May,Saturday,36.88
7534,2025-05-10,22,May,Saturday,31.46
7535,2025-05-10,23,May,Saturday,25.37
7536,2025-05-11,0,May,Sunday,8.79
7537,2025-05-11,1,May,Sunday,6.12
7538,2025-05-11,2,May,Sunday,6.89
7539,2025-05-11,3,May,Sunday,3.96
7540,2025-05-11,4,May,Sunday,3.6
7541,2025-05-11,5,May,Sunday,4.0
7542,2025-05-11,6,May,Sunday,6.0
7543,2025-05-11,7,May,Sunday,5.88
7544,2025-05-11,8,May,Sunday,4.96
7545,2025-05-11,9,May,Sunday,-0.1
7546,2025-05-11,10,May,Sunday,-12.0
7547,2025-05-11,11,May,Sunday,-21.6
7548,2025-05-11,12,May,Sunday,-10.01
7549,2025-05-11,13,May,Sunday,-72.33
7550,2025-05-11,14,May,Sunday,-106.77
7551,2025-05-11,15,May,Sunday,-109.84
7552,2025-05-11,16,May,Sunday,-18.42
7553,2025-05-11,17,May,Sunday,-0.01
7554,2025-05-11,18,May,Sunday,9.72
7555,2025-05-11,19,May,Sunday,23.21
7556,2025-05-11,20,May,Sunday,27.49
7557,2025-05-11,21,May,Sunday,35.01
7558,2025-05-11,22,May,Sunday,35.01
7559,2025-05-11,23,May,Sunday,30.28
7560,2025-05-12,0,May,Monday,15.3
7561,2025-05-12,1,May,Monday,14.88
7562,2025-05-12,2,May,Monday,17.7
7563,2025-05-12,3,May,Monday,15.3
7564,2025-05-12,4,May,Monday,14.0
7565,2025-05-12,5,May,Monday,15.3
7566,2025-05-12,6,May,Monday,22.34
7567,2025-05-12,7,May,Monday,35.01
7568,2025-05-12,8,May,Monday,22.1
7569,2025-05-12,9,May,Monday,18.92
7570,2025-05-12,10,May,Monday,4.73
7571,2025-05-12,11,May,Monday,-0.01
7572,2025-05-12,12,May,Monday,-0.1
7573,2025-05-12,13,May,Monday,-2.54
7574,2025-05-12,14,May,Monday,-4.0
7575,2025-05-12,15,May,Monday,-0.02
7576,2025-05-12,16,May,Monday,-0.01
7577,2025-05-12,17,May,Monday,7.61
7578,2025-05-12,18,May,Monday,14.97
7579,2025-05-12,19,May,Monday,44.91
7580,2025-05-12,20,May,Monday,61.81
7581,2025-05-12,21,May,Monday,122.03
7582,2025-05-12,22,May,Monday,103.75
7583,2025-05-12,23,May,Monday,70.44
7584,2025-05-13,0,May,Tuesday,67.0
7585,2025-05-13,1,May,Tuesday,45.01
7586,2025-05-13,2,May,Tuesday,37.83
7587,2025-05-13,3,May,Tuesday,35.01
7588,2025-05-13,4,May,Tuesday,35.01
7589,2025-05-13,5,May,Tuesday,39.79
7590,2025-05-13,6,May,Tuesday,70.0
7591,2025-05-13,7,May,Tuesday,108.09
7592,2025-05-13,8,May,Tuesday,68.25
7593,2025-05-13,9,May,Tuesday,25.58
7594,2025-05-13,10,May,Tuesday,17.01
7595,2025-05-13,11,May,Tuesday,0.0
7596,2025-05-13,12,May,Tuesday,-0.5
7597,2025-05-13,13,May,Tuesday,-2.51
7598,2025-05-13,14,May,Tuesday,-2.08
7599,2025-05-13,15,May,Tuesday,-0.01
7600,2025-05-13,16,May,Tuesday,0.35
7601,2025-05-13,17,May,Tuesday,31.4
7602,2025-05-13,18,May,Tuesday,41.32
7603,2025-05-13,19,May,Tuesday,93.07
7604,2025-05-13,20,May,Tuesday,92.67
7605,2025-05-13,21,May,Tuesday,128.07
7606,2025-05-13,22,May,Tuesday,112.3
7607,2025-05-13,23,May,Tuesday,74.55
7608,2025-05-14,0,May,Wednesday,64.93
7609,2025-05-14,1,May,Wednesday,45.33
7610,2025-05-14,2,May,Wednesday,41.2
7611,2025-05-14,3,May,Wednesday,37.41
7612,2025-05-14,4,May,Wednesday,36.0
7613,2025-05-14,5,May,Wednesday,40.05
7614,2025-05-14,6,May,Wednesday,53.08
7615,2025-05-14,7,May,Wednesday,91.53
7616,2025-05-14,8,May,Wednesday,57.64
7617,2025-05-14,9,May,Wednesday,37.8
7618,2025-05-14,10,May,Wednesday,0.74
7619,2025-05-14,11,May,Wednesday,-0.02
7620,2025-05-14,12,May,Wednesday,-1.13
7621,2025-05-14,13,May,Wednesday,-4.0
7622,2025-05-14,14,May,Wednesday,-3.0
7623,2025-05-14,15,May,Wednesday,-1.54
7624,2025-05-14,16,May,Wednesday,0.0
7625,2025-05-14,17,May,Wednesday,25.96
7626,2025-05-14,18,May,Wednesday,35.77
7627,2025-05-14,19,May,Wednesday,51.8
7628,2025-05-14,20,May,Wednesday,46.5
7629,2025-05-14,21,May,Wednesday,64.03
7630,2025-05-14,22,May,Wednesday,61.51
7631,2025-05-14,23,May,Wednesday,40.14
7632,2025-05-15,0,May,Thursday,32.95
7633,2025-05-15,1,May,Thursday,19.71
7634,2025-05-15,2,May,Thursday,18.47
7635,2025-05-15,3,May,Thursday,10.55
7636,2025-05-15,4,May,Thursday,10.63
7637,2025-05-15,5,May,Thursday,16.26
7638,2025-05-15,6,May,Thursday,20.0
7639,2025-05-15,7,May,Thursday,35.01
7640,2025-05-15,8,May,Thursday,34.11
7641,2025-05-15,9,May,Thursday,20.04
7642,2025-05-15,10,May,Thursday,0.0
7643,2025-05-15,11,May,Thursday,-0.01
7644,2025-05-15,12,May,Thursday,-0.01
7645,2025-05-15,13,May,Thursday,-0.02
7646,2025-05-15,14,May,Thursday,-0.03
7647,2025-05-15,15,May,Thursday,-0.02
7648,2025-05-15,16,May,Thursday,-0.01
7649,2025-05-15,17,May,Thursday,0.02
7650,2025-05-15,18,May,Thursday,18.35
7651,2025-05-15,19,May,Thursday,28.19
7652,2025-05-15,20,May,Thursday,22.42
7653,2025-05-15,21,May,Thursday,35.01
7654,2025-05-15,22,May,Thursday,30.64
7655,2025-05-15,23,May,Thursday,19.98
7656,2025-05-16,0,May,Friday,5.11
7657,2025-05-16,1,May,Friday,5.0
7658,2025-05-16,2,May,Friday,9.22
7659,2025-05-16,3,May,Friday,3.6
7660,2025-05-16,4,May,Friday,3.28
7661,2025-05-16,5,May,Friday,4.75
7662,2025-05-16,6,May,Friday,12.22
7663,2025-05-16,7,May,Friday,28.09
7664,2025-05-16,8,May,Friday,31.69
7665,2025-05-16,9,May,Friday,3.08
7666,2025-05-16,10,May,Friday,0.0
7667,2025-05-16,11,May,Friday,-0.01
7668,2025-05-16,12,May,Friday,-0.01
7669,2025-05-16,13,May,Friday,-0.36
7670,2025-05-16,14,May,Friday,-2.16
7671,2025-05-16,15,May,Friday,-0.11
7672,2025-05-16,16,May,Friday,-0.02
7673,2025-05-16,17,May,Friday,-0.01
7674,2025-05-16,18,May,Friday,8.19
7675,2025-05-16,19,May,Friday,22.15
7676,2025-05-16,20,May,Friday,18.04
7677,2025-05-16,21,May,Friday,35.09
7678,2025-05-16,22,May,Friday,41.21
7679,2025-05-16,23,May,Friday,41.66
7680,2025-05-17,0,May,Saturday,21.23
7681,2025-05-17,1,May,Saturday,13.53
7682,2025-05-17,2,May,Saturday,12.68
7683,2025-05-17,3,May,Saturday,14.26
7684,2025-05-17,4,May,Saturday,12.82
7685,2025-05-17,5,May,Saturday,19.0
7686,2025-05-17,6,May,Saturday,21.79
7687,2025-05-17,7,May,Saturday,20.23
7688,2025-05-17,8,May,Saturday,16.24
7689,2025-05-17,9,May,Saturday,0.0
7690,2025-05-17,10,May,Saturday,-0.05
7691,2025-05-17,11,May,Saturday,-3.74
7692,2025-05-17,12,May,Saturday,-4.84
7693,2025-05-17,13,May,Saturday,-10.01
7694,2025-05-17,14,May,Saturday,-11.26
7695,2025-05-17,15,May,Saturday,-5.75
7696,2025-05-17,16,May,Saturday,-3.69
7697,2025-05-17,17,May,Saturday,-0.05
7698,2025-05-17,18,May,Saturday,11.51
7699,2025-05-17,19,May,Saturday,36.19
7700,2025-05-17,20,May,Saturday,30.96
7701,2025-05-17,21,May,Saturday,52.5
7702,2025-05-17,22,May,Saturday,57.12
7703,2025-05-17,23,May,Saturday,41.28
7704,2025-05-18,0,May,Sunday,37.11
7705,2025-05-18,1,May,Sunday,21.73
7706,2025-05-18,2,May,Sunday,15.49
7707,2025-05-18,3,May,Sunday,15.0
7708,2025-05-18,4,May,Sunday,13.9
7709,2025-05-18,5,May,Sunday,15.79
7710,2025-05-18,6,May,Sunday,14.5
7711,2025-05-18,7,May,Sunday,13.83
7712,2025-05-18,8,May,Sunday,9.16
7713,2025-05-18,9,May,Sunday,-0.01
7714,2025-05-18,10,May,Sunday,-0.02
7715,2025-05-18,11,May,Sunday,-0.2
7716,2025-05-18,12,May,Sunday,-2.0
7717,2025-05-18,13,May,Sunday,-7.37
7718,2025-05-18,14,May,Sunday,-15.0
7719,2025-05-18,15,May,Sunday,-8.97
7720,2025-05-18,16,May,Sunday,-0.2
7721,2025-05-18,17,May,Sunday,0.0
7722,2025-05-18,18,May,Sunday,9.26
7723,2025-05-18,19,May,Sunday,30.72
7724,2025-05-18,20,May,Sunday,59.47
7725,2025-05-18,21,May,Sunday,37.0
7726,2025-05-18,22,May,Sunday,50.71
7727,2025-05-18,23,May,Sunday,33.96
7728,2025-05-19,0,May,Monday,20.82
7729,2025-05-19,1,May,Monday,18.02
7730,2025-05-19,2,May,Monday,13.83
7731,2025-05-19,3,May,Monday,14.0
7732,2025-05-19,4,May,Monday,10.63
7733,2025-05-19,5,May,Monday,19.94
7734,2025-05-19,6,May,Monday,25.95
7735,2025-05-19,7,May,Monday,42.99
7736,2025-05-19,8,May,Monday,36.11
7737,2025-05-19,9,May,Monday,34.37
7738,2025-05-19,10,May,Monday,21.58
7739,2025-05-19,11,May,Monday,19.77
7740,2025-05-19,12,May,Monday,12.77
7741,2025-05-19,13,May,Monday,5.0
7742,2025-05-19,14,May,Monday,8.0
7743,2025-05-19,15,May,Monday,13.0
7744,2025-05-19,16,May,Monday,11.58
7745,2025-05-19,17,May,Monday,22.99
7746,2025-05-19,18,May,Monday,36.19
7747,2025-05-19,19,May,Monday,64.12
7748,2025-05-19,20,May,Monday,33.63
7749,2025-05-19,21,May,Monday,37.94
7750,2025-05-19,22,May,Monday,37.22
7751,2025-05-19,23,May,Monday,29.86
7752,2025-05-20,0,May,Tuesday,20.53
7753,2025-05-20,1,May,Tuesday,16.93
7754,2025-05-20,2,May,Tuesday,13.58
7755,2025-05-20,3,May,Tuesday,7.74
